sample_id,class_name,experiment,severity,condition,method,trial,iou,dice,sam_score,pred_pixels,target_pixels,device
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.852995,0.920666,0.939874,56405,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.867111,0.928826,0.955306,58745,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.305780,0.468348,0.689248,17078,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.498328,0.665179,0.821060,40488,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.329527,0.495706,0.752002,19814,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.401558,0.573017,0.752002,24096,52729,cuda
sample_024,horse,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.498328,0.665179,0.821060,40488,52729,cuda
sample_024,horse,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.867482,0.929039,0.960158,59234,52729,cuda
sample_024,horse,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.888771,0.941110,0.951531,57613,52729,cuda
sample_024,horse,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.502793,0.669145,0.969838,30655,52729,cuda
sample_024,horse,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.880217,0.936293,0.876599,57055,52729,cuda
sample_024,horse,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.477838,0.646671,0.946626,27290,52729,cuda
sample_024,horse,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.743557,0.852919,0.937845,47597,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.477838,0.646671,0.946626,27290,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.477838,0.646671,0.946626,27290,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.369521,0.539635,0.872314,20565,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.377502,0.548097,0.872314,21101,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.477838,0.646671,0.946626,27290,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.743557,0.852919,0.937845,47597,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.507763,0.673532,0.972994,30881,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.743557,0.852919,0.901852,47597,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.742309,0.852098,0.901852,46607,52729,cuda
sample_024,horse,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.771788,0.871197,0.929106,51725,52729,cuda
sample_025,sofa,modality,clean,point_only,sam_vit_b,0,0.048928,0.093292,0.769046,767,15676,cuda
sample_025,sofa,modality,clean,box_only,sam_vit_b,0,0.801658,0.889912,0.935137,16916,15676,cuda
sample_025,sofa,modality,clean,point_box,sam_vit_b,0,0.765448,0.867143,0.951327,19580,15676,cuda
sample_025,sofa,noise_decomposition,clean,clean,sam_single_prompt,0,0.765448,0.867143,0.951327,19580,15676,cuda
sample_025,sofa,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.760100,0.863701,0.955321,19658,15676,cuda
sample_025,sofa,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.748802,0.856360,0.950465,20094,15676,cuda
sample_025,sofa,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.675436,0.806281,0.953757,22410,15676,cuda
sample_025,sofa,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.685507,0.813413,0.943743,22167,15676,cuda
sample_025,sofa,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.795367,0.886022,0.944936,18892,15676,cuda
sample_025,sofa,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.671747,0.803647,0.904636,22602,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.795367,0.886022,0.944936,18892,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.772943,0.871932,0.959771,19446,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.795367,0.886022,0.943775,18892,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.787689,0.881237,0.943775,19175,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.821613,0.902072,0.933787,18257,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.671747,0.803647,0.904636,22602,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.770981,0.870683,0.932423,19269,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.671747,0.803647,0.915447,22602,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.671954,0.803795,0.915447,22585,15676,cuda
sample_025,sofa,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.770981,0.870683,0.932423,19269,15676,cuda
sample_025,sofa,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.766991,0.868132,0.954941,19397,15676,cuda
sample_025,sofa,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.766183,0.867615,0.955556,19411,15676,cuda
sample_025,sofa,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.753449,0.859391,0.903157,19784,15676,cuda
sample_025,sofa,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.644935,0.784147,0.786025,10842,15676,cuda
sample_025,sofa,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.704672,0.826754,0.951319,13479,15676,cuda
sample_025,sofa,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.621254,0.766387,0.905083,12670,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.704672,0.826754,0.951319,13479,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.423552,0.595063,0.968182,7051,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.737547,0.848952,0.939624,12752,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.737215,0.848732,0.939624,12790,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.737547,0.848952,0.961316,12752,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.621254,0.766387,0.905083,12670,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.667448,0.800562,0.968954,11365,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.667448,0.800562,0.941785,11365,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.806117,0.892652,0.941785,15978,15676,cuda
sample_025,sofa,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.845647,0.916369,0.923636,14026,15676,cuda
sample_026,diningtable,modality,clean,point_only,sam_vit_b,0,0.090180,0.165441,0.948167,731,8106,cuda
sample_026,diningtable,modality,clean,box_only,sam_vit_b,0,0.435799,0.607047,0.931064,16215,8106,cuda
sample_026,diningtable,modality,clean,point_box,sam_vit_b,0,0.514576,0.679498,0.929018,14287,8106,cuda
sample_026,diningtable,noise_decomposition,clean,clean,sam_single_prompt,0,0.514576,0.679498,0.929018,14287,8106,cuda
sample_026,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.495963,0.663068,0.929360,14682,8106,cuda
sample_026,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.465435,0.635218,0.930676,15848,8106,cuda
sample_026,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.446325,0.617185,0.833081,11039,8106,cuda
sample_026,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.474842,0.643923,0.919963,14083,8106,cuda
sample_026,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.541713,0.702742,0.913087,14033,8106,cuda
sample_026,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.420683,0.592226,0.936608,16746,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.541713,0.702742,0.913087,14033,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.549802,0.709513,0.930198,14611,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.541713,0.702742,0.920117,14033,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.515733,0.680506,0.920117,14968,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.566634,0.723377,0.920680,14159,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.420683,0.592226,0.936608,16746,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.419859,0.591410,0.939693,17318,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.420683,0.592226,0.931856,16746,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.427408,0.598859,0.931856,16955,8106,cuda
sample_026,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.504129,0.670327,0.924056,15208,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.499674,0.666376,0.929299,14860,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.490510,0.658178,0.926660,15532,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.142350,0.249222,0.781551,7647,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.305430,0.467938,0.836021,10140,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.481926,0.650405,0.918044,13868,8106,cuda
sample_026,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.434055,0.605354,0.944646,17446,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.481926,0.650405,0.918044,13868,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.513249,0.678340,0.936878,13367,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.493376,0.660753,0.917883,13763,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.490665,0.658317,0.917883,13850,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.516136,0.680857,0.892041,13129,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.434055,0.605354,0.944646,17446,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.434055,0.605354,0.944646,17446,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.434055,0.605354,0.925367,17446,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.425253,0.596740,0.925367,17845,8106,cuda
sample_026,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.482578,0.650998,0.934809,16232,8106,cuda
sample_027,boat,modality,clean,point_only,sam_vit_b,0,0.864906,0.927560,0.957538,1779,1893,cuda
sample_027,boat,modality,clean,box_only,sam_vit_b,0,0.903894,0.949521,0.973618,1970,1893,cuda
sample_027,boat,modality,clean,point_box,sam_vit_b,0,0.893100,0.943532,0.958268,2003,1893,cuda
sample_027,boat,noise_decomposition,clean,clean,sam_single_prompt,0,0.893100,0.943532,0.958268,2003,1893,cuda
sample_027,boat,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.893100,0.943532,0.958268,2003,1893,cuda
sample_027,boat,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.883055,0.937896,0.963605,2052,1893,cuda
sample_027,boat,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.893607,0.943814,0.961706,1987,1893,cuda
sample_027,boat,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.891918,0.942872,0.953643,1993,1893,cuda
sample_027,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.910529,0.953169,0.964713,1972,1893,cuda
sample_027,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.896117,0.945212,0.962123,2013,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.910529,0.953169,0.964713,1972,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.902153,0.948560,0.968137,1995,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.909225,0.952455,0.963338,1977,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.908732,0.952184,0.963338,1976,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.921844,0.959333,0.960357,1943,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.896117,0.945212,0.962123,2013,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.892218,0.943040,0.962700,2022,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.892218,0.943040,0.959075,2022,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.892650,0.943281,0.959075,2021,1893,cuda
sample_027,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.925889,0.961518,0.956961,1953,1893,cuda
sample_027,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.880476,0.936440,0.964028,2056,1893,cuda
sample_027,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.891695,0.942747,0.957796,2002,1893,cuda
sample_027,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.908644,0.952136,0.955745,1993,1893,cuda
sample_027,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.903969,0.949563,0.954914,1993,1893,cuda
sample_027,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.258644,0.410988,0.915588,1820,1893,cuda
sample_027,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.000000,0.000000,0.917845,6841,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.258644,0.410988,0.915588,1820,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.883168,0.937960,0.947534,1911,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.871094,0.931106,0.922241,1939,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.633748,0.775821,0.922241,2706,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.883168,0.937960,0.947534,1911,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.000000,0.000000,0.917845,6841,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.875826,0.933803,0.962202,2080,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.000000,0.000000,0.936450,8882,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.000000,0.000000,0.936450,7807,1893,cuda
sample_027,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.888515,0.940967,0.934609,2037,1893,cuda
sample_028,diningtable,modality,clean,point_only,sam_vit_b,0,0.940354,0.969260,0.978539,33893,35496,cuda
sample_028,diningtable,modality,clean,box_only,sam_vit_b,0,0.938705,0.968383,0.996663,33803,35496,cuda
sample_028,diningtable,modality,clean,point_box,sam_vit_b,0,0.947105,0.972834,0.991180,34113,35496,cuda
sample_028,diningtable,noise_decomposition,clean,clean,sam_single_prompt,0,0.947105,0.972834,0.991180,34113,35496,cuda
sample_028,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.948508,0.973574,0.989064,34169,35496,cuda
sample_028,diningtable,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.957559,0.978319,0.988048,34520,35496,cuda
sample_028,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.957506,0.978292,0.989574,34524,35496,cuda
sample_028,diningtable,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.957134,0.978098,0.987367,34497,35496,cuda
sample_028,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.953404,0.976146,0.990998,34346,35496,cuda
sample_028,diningtable,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.753229,0.859247,0.965972,27089,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.953404,0.976146,0.990998,34346,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.954421,0.976679,0.997849,34441,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.952813,0.975836,0.986370,34319,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.952674,0.975763,0.986370,34316,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.954421,0.976679,0.997849,34441,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.753229,0.859247,0.965972,27089,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.753229,0.859247,0.965972,27089,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.753229,0.859247,0.946738,27089,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.746796,0.855047,0.946738,26938,35496,cuda
sample_028,diningtable,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.835820,0.910569,0.963768,29962,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.948057,0.973336,0.989139,34149,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.942841,0.970580,0.990196,33980,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.852002,0.920088,0.977919,30739,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.656031,0.792293,0.974467,23621,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.957450,0.978263,0.991210,34522,35496,cuda
sample_028,diningtable,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.752581,0.858826,0.989060,26980,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.957450,0.978263,0.991210,34522,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.956581,0.977809,1.001394,34487,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.957251,0.978159,0.993549,34509,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.957199,0.978131,0.993549,34513,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.957450,0.978263,0.991210,34522,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.752581,0.858826,0.989060,26980,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.752581,0.858826,0.989060,26980,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.752581,0.858826,0.963685,26980,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.725788,0.841109,0.963685,26125,35496,cuda
sample_028,diningtable,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.846400,0.916811,0.967164,30282,35496,cuda
sample_029,boat,modality,clean,point_only,sam_vit_b,0,0.741379,0.851485,0.955553,432,376,cuda
sample_029,boat,modality,clean,box_only,sam_vit_b,0,0.751092,0.857855,0.957933,426,376,cuda
sample_029,boat,modality,clean,point_box,sam_vit_b,0,0.736170,0.848039,0.946341,440,376,cuda
sample_029,boat,noise_decomposition,clean,clean,sam_single_prompt,0,0.736170,0.848039,0.946341,440,376,cuda
sample_029,boat,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.736170,0.848039,0.946341,440,376,cuda
sample_029,boat,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.739872,0.850490,0.946824,440,376,cuda
sample_029,boat,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.763441,0.865854,0.944987,444,376,cuda
sample_029,boat,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.744726,0.853688,0.946821,451,376,cuda
sample_029,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.745652,0.854296,0.949446,427,376,cuda
sample_029,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.749455,0.856787,0.949166,427,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.745652,0.854296,0.949446,427,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.745652,0.854296,0.949446,427,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.744035,0.853234,0.947722,428,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.739785,0.850433,0.947722,433,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.746237,0.854680,0.946088,436,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.749455,0.856787,0.949166,427,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.733475,0.846248,0.952417,437,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.749455,0.856787,0.949522,427,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.738197,0.849383,0.949522,434,376,cuda
sample_029,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.751092,0.857855,0.951390,426,376,cuda
sample_029,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.734043,0.846626,0.946246,439,376,cuda
sample_029,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.733475,0.846248,0.946167,437,376,cuda
sample_029,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.737395,0.848851,0.950179,451,376,cuda
sample_029,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.722343,0.838791,0.942691,418,376,cuda
sample_029,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.742981,0.852540,0.954761,431,376,cuda
sample_029,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.786780,0.880668,0.941896,462,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.742981,0.852540,0.954761,431,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.742981,0.852540,0.954761,431,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.747826,0.855721,0.952518,428,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.742981,0.852540,0.952518,431,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.747826,0.855721,0.952326,428,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.786780,0.880668,0.941896,462,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.752735,0.858926,0.945616,425,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.792657,0.884337,0.937372,454,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.789247,0.882212,0.937372,456,376,cuda
sample_029,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.808279,0.893976,0.924746,454,376,cuda
